pollutant,run,level,replicate,sample_id,value
o3,corrida_4,40-nmol/mol,1,1,40.89806977
o3,corrida_4,40-nmol/mol,1,2,40.84876744
o3,corrida_4,40-nmol/mol,1,3,40.84894186
o3,corrida_4,40-nmol/mol,1,4,40.88618605
o3,corrida_4,40-nmol/mol,1,5,40.24838384
o3,corrida_4,40-nmol/mol,1,6,40.83252326
o3,corrida_4,40-nmol/mol,1,7,40.86403488
o3,corrida_4,40-nmol/mol,1,8,40.18675758
o3,corrida_4,40-nmol/mol,1,9,40.18451515
o3,corrida_4,40-nmol/mol,1,10,40.21691919
o3,corrida_4,40-nmol/mol,2,1,40.86877907
o3,corrida_4,40-nmol/mol,2,2,40.19967677
o3,corrida_4,40-nmol/mol,2,3,40.18105051
o3,corrida_4,40-nmol/mol,2,4,40.74745349
o3,corrida_4,40-nmol/mol,2,5,40.84844186
o3,corrida_4,40-nmol/mol,2,6,40.92634884
o3,corrida_4,40-nmol/mol,2,7,40.82546512
o3,corrida_4,40-nmol/mol,2,8,40.11057576
o3,corrida_4,40-nmol/mol,2,9,40.11987879
o3,corrida_4,40-nmol/mol,2,10,40.15779798
o3,corrida_5,80-nmol/mol,1,1,79.4768172
o3,corrida_5,80-nmol/mol,1,2,80.68272289
o3,corrida_5,80-nmol/mol,1,3,80.71737349
o3,corrida_5,80-nmol/mol,1,4,80.65542169
o3,corrida_5,80-nmol/mol,1,5,79.54288172
o3,corrida_5,80-nmol/mol,1,6,79.5271828
o3,corrida_5,80-nmol/mol,1,7,79.49815054
o3,corrida_5,80-nmol/mol,1,8,79.51306452
o3,corrida_5,80-nmol/mol,1,9,79.52363441
o3,corrida_5,80-nmol/mol,1,10,79.57935484
o3,corrida_5,80-nmol/mol,2,1,79.59576344
o3,corrida_5,80-nmol/mol,2,2,79.62763441
o3,corrida_5,80-nmol/mol,2,3,80.66436145
o3,corrida_5,80-nmol/mol,2,4,79.54970968
o3,corrida_5,80-nmol/mol,2,5,79.53689247
o3,corrida_5,80-nmol/mol,2,6,80.65093976
o3,corrida_5,80-nmol/mol,2,7,80.60740964
o3,corrida_5,80-nmol/mol,2,8,79.4793871
o3,corrida_5,80-nmol/mol,2,9,79.58054839
o3,corrida_5,80-nmol/mol,2,10,79.53301075
so2,corrida_1,0-nmol/mol,1,1,0.05094339623
so2,corrida_1,0-nmol/mol,1,2,0.03773584906
so2,corrida_1,0-nmol/mol,1,3,0.03773584906
so2,corrida_1,0-nmol/mol,1,4,0.005660377358
so2,corrida_1,0-nmol/mol,1,5,0.04716981132
so2,corrida_1,0-nmol/mol,1,6,0.07169811321
so2,corrida_1,0-nmol/mol,1,7,0.01132075472
so2,corrida_1,0-nmol/mol,1,8,0.0679245283
so2,corrida_1,0-nmol/mol,1,9,-0.02452830189
so2,corrida_1,0-nmol/mol,1,10,0.07169811321
so2,corrida_1,0-nmol/mol,2,1,0.01886792453
so2,corrida_1,0-nmol/mol,2,2,0.05094339623
so2,corrida_1,0-nmol/mol,2,3,0.05283018868
so2,corrida_1,0-nmol/mol,2,4,0.04339622642
so2,corrida_1,0-nmol/mol,2,5,0.01509433962
so2,corrida_1,0-nmol/mol,2,6,0.01320754717
so2,corrida_1,0-nmol/mol,2,7,0.03773584906
so2,corrida_1,0-nmol/mol,2,8,0.01698113208
so2,corrida_1,0-nmol/mol,2,9,0.08867924528
so2,corrida_1,0-nmol/mol,2,10,0.01886792453
so2,corrida_2,100-nmol/mol,1,1,99.96904762
so2,corrida_2,100-nmol/mol,1,2,98.96629213
